regiao,estado,data,casosNovos,casosAcumulados,obitosNovos,obitosAcumulados,last_update
Centro-Oeste,MS,25/03/2020,1,24,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MS,26/03/2020,1,25,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MS,27/03/2020,3,28,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MS,28/03/2020,3,31,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MS,29/03/2020,5,36,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MS,30/03/2020,8,44,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MS,31/03/2020,4,48,1.0,1.0,2020-04-24 18:27
Centro-Oeste,MS,01/04/2020,3,51,0.0,1.0,2020-04-24 18:27
Centro-Oeste,MS,02/04/2020,2,53,0.0,1.0,2020-04-24 18:27
Centro-Oeste,MS,03/04/2020,7,60,0.0,1.0,2020-04-24 18:27
Centro-Oeste,MS,04/04/2020,2,62,0.0,1.0,2020-04-24 18:27
Centro-Oeste,MS,05/04/2020,3,65,0.0,1.0,2020-04-24 18:27
Centro-Oeste,MS,06/04/2020,1,66,0.0,1.0,2020-04-24 18:27
Centro-Oeste,MS,07/04/2020,14,80,1.0,2.0,2020-04-24 18:27
Centro-Oeste,MS,08/04/2020,5,85,0.0,2.0,2020-04-24 18:27
Centro-Oeste,MS,09/04/2020,4,89,0.0,2.0,2020-04-24 18:27
Centro-Oeste,MS,10/04/2020,8,97,0.0,2.0,2020-04-24 18:27
Centro-Oeste,MS,11/04/2020,3,100,0.0,2.0,2020-04-24 18:27
Centro-Oeste,MS,12/04/2020,1,101,0.0,2.0,2020-04-24 18:27
Centro-Oeste,MS,13/04/2020,12,113,2.0,4.0,2020-04-24 18:27
Centro-Oeste,MS,14/04/2020,2,115,0.0,4.0,2020-04-24 18:27
Centro-Oeste,MS,15/04/2020,6,121,0.0,4.0,2020-04-24 18:27
Centro-Oeste,MS,16/04/2020,10,131,1.0,5.0,2020-04-24 18:27
Centro-Oeste,MS,17/04/2020,12,143,0.0,5.0,2020-04-24 18:27
Centro-Oeste,MS,18/04/2020,18,161,0.0,5.0,2020-04-24 18:27
Centro-Oeste,MS,19/04/2020,7,168,0.0,5.0,2020-04-24 18:27
Centro-Oeste,MS,20/04/2020,3,171,0.0,5.0,2020-04-24 18:27
Centro-Oeste,MS,21/04/2020,2,173,1.0,6.0,2020-04-24 18:27
Centro-Oeste,MS,22/04/2020,2,175,0.0,6.0,2020-04-24 18:27
Centro-Oeste,MS,23/04/2020,11,186,1.0,7.0,2020-04-24 18:27
Centro-Oeste,MS,24/04/2020,27,213,0.0,7.0,2020-04-24 18:27
Centro-Oeste,MT,30/01/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,31/01/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,01/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,02/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,03/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,04/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,05/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,06/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,07/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,08/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,09/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,10/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,11/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,12/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,13/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,14/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,15/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,16/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,17/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,18/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,19/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,20/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,21/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,22/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,23/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,24/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,25/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,26/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,27/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,28/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,29/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,01/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,02/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,03/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,04/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,05/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,06/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,07/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,08/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,09/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,10/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,11/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,12/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,13/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,14/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,15/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,16/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,17/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,18/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,19/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,20/03/2020,1,1,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,21/03/2020,1,2,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,22/03/2020,0,2,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,23/03/2020,0,2,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,24/03/2020,5,7,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,25/03/2020,1,8,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,26/03/2020,3,11,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,27/03/2020,0,11,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,28/03/2020,2,13,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,29/03/2020,3,16,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,30/03/2020,2,18,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,31/03/2020,7,25,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,01/04/2020,2,27,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,02/04/2020,9,36,0.0,0.0,2020-04-24 18:27
Centro-Oeste,MT,03/04/2020,8,44,1.0,1.0,2020-04-24 18:27
Centro-Oeste,MT,04/04/2020,12,56,0.0,1.0,2020-04-24 18:27
Centro-Oeste,MT,05/04/2020,4,60,0.0,1.0,2020-04-24 18:27
Centro-Oeste,MT,06/04/2020,16,76,0.0,1.0,2020-04-24 18:27
Centro-Oeste,MT,07/04/2020,2,78,0.0,1.0,2020-04-24 18:27
Centro-Oeste,MT,08/04/2020,12,90,0.0,1.0,2020-04-24 18:27
Centro-Oeste,MT,09/04/2020,18,108,1.0,2.0,2020-04-24 18:27
Centro-Oeste,MT,10/04/2020,4,112,0.0,2.0,2020-04-24 18:27
Centro-Oeste,MT,11/04/2020,9,121,1.0,3.0,2020-04-24 18:27
Centro-Oeste,MT,12/04/2020,2,123,0.0,3.0,2020-04-24 18:27
Centro-Oeste,MT,13/04/2020,11,134,1.0,4.0,2020-04-24 18:27
Centro-Oeste,MT,14/04/2020,4,138,0.0,4.0,2020-04-24 18:27
Centro-Oeste,MT,15/04/2020,13,151,0.0,4.0,2020-04-24 18:27
Centro-Oeste,MT,16/04/2020,5,156,1.0,5.0,2020-04-24 18:27
Centro-Oeste,MT,17/04/2020,6,162,0.0,5.0,2020-04-24 18:27
Centro-Oeste,MT,18/04/2020,9,171,0.0,5.0,2020-04-24 18:27
Centro-Oeste,MT,19/04/2020,3,174,0.0,5.0,2020-04-24 18:27
Centro-Oeste,MT,20/04/2020,7,181,1.0,6.0,2020-04-24 18:27
Centro-Oeste,MT,21/04/2020,0,181,0.0,6.0,2020-04-24 18:27
Centro-Oeste,MT,22/04/2020,2,183,0.0,6.0,2020-04-24 18:27
Centro-Oeste,MT,23/04/2020,38,221,1.0,7.0,2020-04-24 18:27
Centro-Oeste,MT,24/04/2020,19,240,1.0,8.0,2020-04-24 18:27
Centro-Oeste,GO,30/01/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,31/01/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,01/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,02/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,03/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,04/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,05/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,06/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,07/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,08/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,09/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,10/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,11/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,12/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,13/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,14/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,15/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,16/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,17/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,18/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,19/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,20/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,21/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,22/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,23/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,24/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,25/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,26/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,27/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,28/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,29/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,01/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,02/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,03/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,04/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,05/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,06/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,07/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,08/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,09/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,10/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,11/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,12/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,13/03/2020,3,3,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,14/03/2020,0,3,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,15/03/2020,0,3,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,16/03/2020,0,3,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,17/03/2020,3,6,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,18/03/2020,2,8,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,19/03/2020,4,12,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,20/03/2020,3,15,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,21/03/2020,5,20,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,22/03/2020,1,21,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,23/03/2020,2,23,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,24/03/2020,4,27,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,25/03/2020,2,29,0.0,0.0,2020-04-24 18:27
Centro-Oeste,GO,26/03/2020,10,39,1.0,1.0,2020-04-24 18:27
Centro-Oeste,GO,27/03/2020,10,49,0.0,1.0,2020-04-24 18:27
Centro-Oeste,GO,28/03/2020,7,56,0.0,1.0,2020-04-24 18:27
Centro-Oeste,GO,29/03/2020,2,58,0.0,1.0,2020-04-24 18:27
Centro-Oeste,GO,30/03/2020,3,61,0.0,1.0,2020-04-24 18:27
Centro-Oeste,GO,31/03/2020,4,65,0.0,1.0,2020-04-24 18:27
Centro-Oeste,GO,01/04/2020,6,71,0.0,1.0,2020-04-24 18:27
Centro-Oeste,GO,02/04/2020,2,73,0.0,1.0,2020-04-24 18:27
Centro-Oeste,GO,03/04/2020,15,88,1.0,2.0,2020-04-24 18:27
Centro-Oeste,GO,04/04/2020,15,103,0.0,2.0,2020-04-24 18:27
Centro-Oeste,GO,05/04/2020,12,115,1.0,3.0,2020-04-24 18:27
Centro-Oeste,GO,06/04/2020,4,119,2.0,5.0,2020-04-24 18:27
Centro-Oeste,GO,07/04/2020,14,133,0.0,5.0,2020-04-24 18:27
Centro-Oeste,GO,08/04/2020,25,158,2.0,7.0,2020-04-24 18:27
Centro-Oeste,GO,09/04/2020,21,179,0.0,7.0,2020-04-24 18:27
Centro-Oeste,GO,10/04/2020,12,191,1.0,8.0,2020-04-24 18:27
Centro-Oeste,GO,11/04/2020,18,209,2.0,10.0,2020-04-24 18:27
Centro-Oeste,GO,12/04/2020,20,229,4.0,14.0,2020-04-24 18:27
Centro-Oeste,GO,13/04/2020,4,233,1.0,15.0,2020-04-24 18:27
Centro-Oeste,GO,14/04/2020,51,284,0.0,15.0,2020-04-24 18:27
Centro-Oeste,GO,15/04/2020,20,304,0.0,15.0,2020-04-24 18:27
Centro-Oeste,GO,16/04/2020,14,318,1.0,16.0,2020-04-24 18:27
Centro-Oeste,GO,17/04/2020,17,335,0.0,16.0,2020-04-24 18:27
Centro-Oeste,GO,18/04/2020,43,378,2.0,18.0,2020-04-24 18:27
Centro-Oeste,GO,19/04/2020,15,393,0.0,18.0,2020-04-24 18:27
Centro-Oeste,GO,20/04/2020,10,403,1.0,19.0,2020-04-24 18:27
Centro-Oeste,GO,21/04/2020,18,421,0.0,19.0,2020-04-24 18:27
Centro-Oeste,GO,22/04/2020,17,438,2.0,21.0,2020-04-24 18:27
Centro-Oeste,GO,23/04/2020,15,453,2.0,23.0,2020-04-24 18:27
Centro-Oeste,GO,24/04/2020,33,486,1.0,24.0,2020-04-24 18:27
Centro-Oeste,DF,30/01/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,31/01/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,01/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,02/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,03/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,04/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,05/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,06/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,07/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,08/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,09/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,10/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,11/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,12/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,13/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,14/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,15/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,16/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,17/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,18/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,19/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,20/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,21/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,22/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,23/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,24/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,25/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,26/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,27/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,28/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,29/02/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,01/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,02/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,03/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,04/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,05/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,06/03/2020,0,0,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,07/03/2020,1,1,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,08/03/2020,0,1,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,09/03/2020,0,1,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,10/03/2020,0,1,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,11/03/2020,1,2,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,12/03/2020,0,2,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,13/03/2020,0,2,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,14/03/2020,4,6,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,15/03/2020,2,8,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,16/03/2020,5,13,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,17/03/2020,9,22,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,18/03/2020,4,26,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,19/03/2020,16,42,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,20/03/2020,45,87,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,21/03/2020,13,100,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,22/03/2020,17,117,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,23/03/2020,16,133,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,24/03/2020,27,160,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,25/03/2020,0,160,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,26/03/2020,40,200,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,27/03/2020,30,230,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,28/03/2020,30,260,0.0,0.0,2020-04-24 18:27
Centro-Oeste,DF,29/03/2020,29,289,1.0,1.0,2020-04-24 18:27
Centro-Oeste,DF,30/03/2020,23,312,0.0,1.0,2020-04-24 18:27
Centro-Oeste,DF,31/03/2020,20,332,2.0,3.0,2020-04-24 18:27
Centro-Oeste,DF,01/04/2020,23,355,0.0,3.0,2020-04-24 18:27
Centro-Oeste,DF,02/04/2020,15,370,1.0,4.0,2020-04-24 18:27
Centro-Oeste,DF,03/04/2020,32,402,1.0,5.0,2020-04-24 18:27
Centro-Oeste,DF,04/04/2020,52,454,2.0,7.0,2020-04-24 18:27
Centro-Oeste,DF,05/04/2020,14,468,0.0,7.0,2020-04-24 18:27
Centro-Oeste,DF,06/04/2020,5,473,3.0,10.0,2020-04-24 18:27
Centro-Oeste,DF,07/04/2020,19,492,2.0,12.0,2020-04-24 18:27
Centro-Oeste,DF,08/04/2020,17,509,0.0,12.0,2020-04-24 18:27
Centro-Oeste,DF,09/04/2020,18,527,1.0,13.0,2020-04-24 18:27
Centro-Oeste,DF,10/04/2020,28,555,1.0,14.0,2020-04-24 18:27
Centro-Oeste,DF,11/04/2020,24,579,0.0,14.0,2020-04-24 18:27
Centro-Oeste,DF,12/04/2020,35,614,0.0,14.0,2020-04-24 18:27
Centro-Oeste,DF,13/04/2020,24,638,1.0,15.0,2020-04-24 18:27
Centro-Oeste,DF,14/04/2020,13,651,2.0,17.0,2020-04-24 18:27
Centro-Oeste,DF,15/04/2020,31,682,0.0,17.0,2020-04-24 18:27
Centro-Oeste,DF,16/04/2020,34,716,3.0,20.0,2020-04-24 18:27
Centro-Oeste,DF,17/04/2020,30,746,0.0,20.0,2020-04-24 18:27
Centro-Oeste,DF,18/04/2020,16,762,4.0,24.0,2020-04-24 18:27
Centro-Oeste,DF,19/04/2020,65,827,0.0,24.0,2020-04-24 18:27
Centro-Oeste,DF,20/04/2020,45,872,0.0,24.0,2020-04-24 18:27
Centro-Oeste,DF,21/04/2020,9,881,0.0,24.0,2020-04-24 18:27
Centro-Oeste,DF,22/04/2020,65,946,1.0,25.0,2020-04-24 18:27
Centro-Oeste,DF,23/04/2020,17,963,0.0,25.0,2020-04-24 18:27
Centro-Oeste,DF,24/04/2020,26,989,1.0,26.0,2020-04-24 18:27
,,,,,,,2020-04-24 18:27
,,,,,,,2020-04-24 18:27
SE,SARS-COV2,SRAG por Influenza,SRAG em investigação,Outros vírus respiratórios,,,2020-04-24 18:27
1,0,34,17,51,,,2020-04-24 18:27
2,0,57,23,36,,,2020-04-24 18:27
3,0,41,32,54,,,2020-04-24 18:27
4,0,38,25,43,,,2020-04-24 18:27
5,0,56,33,41,,,2020-04-24 18:27
6,0,66,48,41,,,2020-04-24 18:27
7,0,73,100,63,,,2020-04-24 18:27
8,13,74,153,82,,,2020-04-24 18:27
9,18,152,198,101,,,2020-04-24 18:27
10,120,144,398,112,,,2020-04-24 18:27
11,669,258,1114,224,,,2020-04-24 18:27
12,2175,298,3112,325,,,2020-04-24 18:27
13,3086,108,3842,257,,,2020-04-24 18:27
14,2868,51,4602,116,,,2020-04-24 18:27
15,2249,20,6097,83,,,2020-04-24 18:27
16,1027,7,6504,52,,,2020-04-24 18:27
,,,,,,,2020-04-24 18:27
,,,,,,,2020-04-24 18:27
Faixa etária (anos),Homens,Mulheres,,,,,2020-04-24 18:27
<1,2.256,1614,,,,,2020-04-24 18:27
1 a 5,2.443,2241,,,,,2020-04-24 18:27
6 a 19,1.241,1370,,,,,2020-04-24 18:27
20 a 29,1.921,2229,,,,,2020-04-24 18:27
30 a 39,3.806,3623,,,,,2020-04-24 18:27
40 a 49,4.937,3604,,,,,2020-04-24 18:27
50 a 59,5.645,4077,,,,,2020-04-24 18:27
60 a 69,5.589,4351,,,,,2020-04-24 18:27
70 a 79,4.628,4048,,,,,2020-04-24 18:27
80 a 89,2.695,3144,,,,,2020-04-24 18:27
90 ou mais,540,970,,,,,2020-04-24 18:27
,,,,,,,2020-04-24 18:27
,,,,,,,2020-04-24 18:27
UF,COVID-19,Demais casos,,,,,2020-04-24 18:27
SP,7559,23723,,,,,2020-04-24 18:27
MG,297,4626,,,,,2020-04-24 18:27
RJ,1082,4559,,,,,2020-04-24 18:27
PR,320,3804,,,,,2020-04-24 18:27
RS,377,2504,,,,,2020-04-24 18:27
CE,670,2204,,,,,2020-04-24 18:27
PE,448,2098,,,,,2020-04-24 18:27
SC,195,1435,,,,,2020-04-24 18:27
BA,172,1409,,,,,2020-04-24 18:27
AM,508,1102,,,,,2020-04-24 18:27
DF,106,1020,,,,,2020-04-24 18:27
MA,29,875,,,,,2020-04-24 18:27
MS,30,867,,,,,2020-04-24 18:27
GO,87,741,,,,,2020-04-24 18:27
PI,57,692,,,,,2020-04-24 18:27
PA,47,624,,,,,2020-04-24 18:27
PB,39,591,,,,,2020-04-24 18:27
MT,67,477,,,,,2020-04-24 18:27
ES,47,401,,,,,2020-04-24 18:27
RN,93,293,,,,,2020-04-24 18:27
TO,5,159,,,,,2020-04-24 18:27
AL,46,145,,,,,2020-04-24 18:27
SE,17,140,,,,,2020-04-24 18:27
AC,0,77,,,,,2020-04-24 18:27
RO,4,71,,,,,2020-04-24 18:27
RR,2,29,,,,,2020-04-24 18:27
AP,5,27,,,,,2020-04-24 18:27
,,,,,,,2020-04-24 18:27
,,,,,,,2020-04-24 18:27
Semana epidemiológica*,2019,2020,,,,,2020-04-24 18:27
1,310,368,,,,,2020-04-24 18:27
2,288,398,,,,,2020-04-24 18:27
3,271,401,,,,,2020-04-24 18:27
4,276,372,,,,,2020-04-24 18:27
5,326,384,,,,,2020-04-24 18:27
6,335,443,,,,,2020-04-24 18:27
7,485,575,,,,,2020-04-24 18:27
8,679,762,,,,,2020-04-24 18:27
9,800,945,,,,,2020-04-24 18:27
10,869,1485,,,,,2020-04-24 18:27
11,938,4021,,,,,2020-04-24 18:27
