Date_last_updated_AEDT,date,countryname,Confirmed,Deaths,Recovered
3/29/2020 23:54,2020-03-29,Ukraine,475,10,6.0
3/29/2020 23:54,2020-03-29,United Arab Emirates,570,3,58.0
3/29/2020 23:54,2020-03-29,Uruguay,304,1,0.0
3/29/2020 23:54,2020-03-29,Uzbekistan,144,2,7.0
3/29/2020 23:54,2020-03-29,Vatican City,6,0,0.0
3/29/2020 23:54,2020-03-29,Venezuela,119,3,39.0
3/29/2020 23:54,2020-03-29,Vietnam,194,0,25.0
3/29/2020 23:54,2020-03-29,Zambia,29,0,0.0
3/29/2020 23:54,2020-03-29,Zimbabwe,7,1,0.0
3/28/2020 22:58,2020-03-28,Afghanistan,110,4,2.0
3/28/2020 22:58,2020-03-28,Albania,197,10,31.0
3/28/2020 22:58,2020-03-28,Algeria,454,29,31.0
3/28/2020 22:58,2020-03-28,Andorra,308,3,1.0
3/28/2020 22:58,2020-03-28,Angola,5,0,0.0
3/28/2020 22:58,2020-03-28,Anguilla,2,0,0.0
3/28/2020 22:58,2020-03-28,Antigua and Barbuda,7,0,0.0
3/28/2020 22:58,2020-03-28,Argentina,745,19,72.0
3/28/2020 22:58,2020-03-28,Armenia,407,1,30.0
3/28/2020 22:58,2020-03-28,Aruba,46,0,1.0
3/28/2020 22:58,2020-03-28,Australia,3809,14,170.0
3/28/2020 22:58,2020-03-28,Austria,8271,68,225.0
3/28/2020 22:58,2020-03-28,Azerbaijan,182,4,15.0
3/28/2020 22:58,2020-03-28,Bahamas,10,0,1.0
3/28/2020 22:58,2020-03-28,Bahrain,476,4,265.0
3/28/2020 22:58,2020-03-28,Bangladesh,48,5,15.0
3/28/2020 22:58,2020-03-28,Barbados,26,0,0.0
3/28/2020 22:58,2020-03-28,Belarus,94,0,32.0
3/28/2020 22:58,2020-03-28,Belgium,9134,353,1063.0
3/28/2020 22:58,2020-03-28,Belize,2,0,0.0
3/28/2020 22:58,2020-03-28,Benin,6,0,0.0
3/28/2020 22:58,2020-03-28,Bermuda,17,0,2.0
3/28/2020 22:58,2020-03-28,Bhutan,3,0,0.0
3/28/2020 22:58,2020-03-28,Bolivia,81,0,0.0
3/28/2020 22:58,2020-03-28,Bosnia and Herzegovina,278,6,8.0
3/28/2020 22:58,2020-03-28,Brazil,3904,114,6.0
3/28/2020 22:58,2020-03-28,British Virgin Islands,2,0,0.0
3/28/2020 22:58,2020-03-28,Brunei,120,1,25.0
3/28/2020 22:58,2020-03-28,Bulgaria,331,7,11.0
3/28/2020 22:58,2020-03-28,Burkina Faso,207,11,21.0
3/28/2020 22:58,2020-03-28,CAR,3,0,0.0
