Date_last_updated_AEDT,date,countryname,Confirmed,Deaths,Recovered
2020-03-16 22:00:00,2020-03-16,Antigua and Barbuda,1,0,0
2020-03-15 22:00:00,2020-03-15,Antigua and Barbuda,1,0,0
2020-03-14 22:00:00,2020-03-14,Antigua and Barbuda,1,0,0
2020-03-13 22:00:00,2020-03-13,Antigua and Barbuda,0,0,0
2020-03-12 22:00:00,2020-03-12,Antigua and Barbuda,0,0,0
2020-03-11 22:00:00,2020-03-11,Antigua and Barbuda,0,0,0
2020-03-10 22:00:00,2020-03-10,Antigua and Barbuda,0,0,0
2020-03-09 22:00:00,2020-03-09,Antigua and Barbuda,0,0,0
2020-03-08 22:00:00,2020-03-08,Antigua and Barbuda,0,0,0
2020-03-07 22:00:00,2020-03-07,Antigua and Barbuda,0,0,0
2020-03-06 22:00:00,2020-03-06,Antigua and Barbuda,0,0,0
2020-03-05 22:00:00,2020-03-05,Antigua and Barbuda,0,0,0
2020-03-04 22:00:00,2020-03-04,Antigua and Barbuda,0,0,0
2020-03-03 22:00:00,2020-03-03,Antigua and Barbuda,0,0,0
2020-03-02 22:00:00,2020-03-02,Antigua and Barbuda,0,0,0
2020-03-01 22:00:00,2020-03-01,Antigua and Barbuda,0,0,0
2020-02-29 22:00:00,2020-02-29,Antigua and Barbuda,0,0,0
2020-02-28 22:00:00,2020-02-28,Antigua and Barbuda,0,0,0
2020-02-27 22:00:00,2020-02-27,Antigua and Barbuda,0,0,0
2020-02-26 22:00:00,2020-02-26,Antigua and Barbuda,0,0,0
2020-02-25 22:00:00,2020-02-25,Antigua and Barbuda,0,0,0
2020-02-24 22:00:00,2020-02-24,Antigua and Barbuda,0,0,0
2020-02-23 22:00:00,2020-02-23,Antigua and Barbuda,0,0,0
2020-02-22 22:00:00,2020-02-22,Antigua and Barbuda,0,0,0
2020-02-21 22:00:00,2020-02-21,Antigua and Barbuda,0,0,0
2020-02-20 22:00:00,2020-02-20,Antigua and Barbuda,0,0,0
2020-02-19 22:00:00,2020-02-19,Antigua and Barbuda,0,0,0
2020-02-18 22:00:00,2020-02-18,Antigua and Barbuda,0,0,0
2020-02-17 22:00:00,2020-02-17,Antigua and Barbuda,0,0,0
2020-02-16 22:00:00,2020-02-16,Antigua and Barbuda,0,0,0
2020-02-15 22:00:00,2020-02-15,Antigua and Barbuda,0,0,0
2020-02-14 22:00:00,2020-02-14,Antigua and Barbuda,0,0,0
2020-02-13 22:00:00,2020-02-13,Antigua and Barbuda,0,0,0
2020-02-12 22:00:00,2020-02-12,Antigua and Barbuda,0,0,0
2020-02-11 21:30:00,2020-02-11,Antigua and Barbuda,0,0,0
2020-02-10 22:00:00,2020-02-10,Antigua and Barbuda,0,0,0
2020-02-09 22:00:00,2020-02-09,Antigua and Barbuda,0,0,0
2020-02-08 22:00:00,2020-02-08,Antigua and Barbuda,0,0,0
