Confirmed,Deaths,Province/State,Country/Region,Recovered,Last Update
521,1,,Finland,10,3/21/2020 14:51
506,7,,Ecuador,3,3/21/2020 14:51
481,0,,Qatar,27,3/21/2020 14:51
473,1,,Iceland,5,3/21/2020 14:51
452,5,,Poland,13,3/21/2020 14:51
450,38,,Indonesia,20,3/21/2020 14:51
432,2,,Singapore,140,3/21/2020 14:51
411,1,,Thailand,44,3/21/2020 14:51
392,0,,Saudi Arabia,16,3/21/2020 14:51
383,1,,Slovenia,0,3/21/2020 14:51
367,0,,Romania,52,3/21/2020 14:51
329,5,,India,23,3/21/2020 14:51
310,1,,Bahrain,125,3/21/2020 14:51
307,19,,Philippines,13,3/21/2020 14:51
306,1,,Russia,16,3/21/2020 14:51
306,0,,Estonia,2,3/21/2020 14:51
285,8,,Egypt,42,3/21/2020 14:51
273,4,Hong Kong,Hong Kong,98,3/21/2020 14:51
263,4,,Peru,1,3/21/2020 14:51
240,0,,South Africa,2,3/21/2020 14:51
214,17,,Iraq,51,3/21/2020 14:51
206,4,,Lebanon,8,3/21/2020 14:51
206,1,,Croatia,5,3/21/2020 14:51
203,2,,Mexico,4,3/21/2020 14:51
200,1,,Panama,1,3/21/2020 14:51
196,0,,Colombia,1,3/21/2020 14:51
176,0,,Kuwait,27,3/21/2020 14:51
171,1,,Serbia,2,3/21/2020 14:51
163,3,,Bulgaria,3,3/21/2020 14:51
160,0,,Armenia,1,3/21/2020 14:51
158,4,,Argentina,3,3/21/2020 14:51
153,2,Taiwan,Taiwan,28,3/21/2020 14:51
153,2,,United Arab Emirates,38,3/21/2020 14:51
151,20,,San Marino,4,3/21/2020 14:51
146,0,,Slovakia,7,3/21/2020 14:51
139,15,,Algeria,65,3/21/2020 14:51
124,0,,Latvia,1,3/21/2020 14:51
113,2,,Costa Rica,2,3/21/2020 14:51
112,3,,Dominican Republic,0,3/21/2020 14:51
110,0,,Uruguay,0,3/21/2020 14:51
103,4,,Hungary,7,3/21/2020 14:51
94,0,,Vietnam,17,3/21/2020 14:51
93,1,,Bosnia and Herzegovina,2,3/21/2020 14:51
92,0,,Faeroe Islands,3,3/21/2020 14:51
88,0,,Andorra,1,3/21/2020 14:51
86,3,,Morocco,2,3/21/2020 14:51
85,0,,Jordan,1,3/21/2020 14:51
85,0,,North Macedonia,1,3/21/2020 14:51
84,0,,Cyprus,0,3/21/2020 14:51
83,1,,Lithuania,1,3/21/2020 14:51
83,0,,Brunei,1,3/21/2020 14:51
80,1,,Moldova,1,3/21/2020 14:51
77,0,,Sri Lanka,3,3/21/2020 14:51
76,2,,Albania,2,3/21/2020 14:51
76,0,,Belarus,15,3/21/2020 14:51
73,0,,Malta,2,3/21/2020 14:51
65,0,,Venezuela,1,3/21/2020 14:51
64,3,,Burkina Faso,5,3/21/2020 14:51
60,1,,Tunisia,1,3/21/2020 14:51
53,1,,Azerbaijan,11,3/21/2020 14:51
53,0,,Cambodia,2,3/21/2020 14:51
53,0,,Kazakhstan,0,3/21/2020 14:51
52,0,,New Zealand,0,3/21/2020 14:51
52,0,,Oman,13,3/21/2020 14:51
52,0,,Palestine,17,3/21/2020 14:51
51,1,,Guadeloupe,0,3/21/2020 14:51
49,0,,Georgia,1,3/21/2020 14:51
49,0,,Trinidad and Tobago,0,3/21/2020 14:51
47,0,,Senegal,5,3/21/2020 14:51
45,0,,Reunion,0,3/21/2020 14:51
41,3,,Ukraine,1,3/21/2020 14:51
41,0,,Uzbekistan,0,3/21/2020 14:51
37,0,,Liechtenstein,0,3/21/2020 14:51
32,1,,Martinique,0,3/21/2020 14:51
27,0,,Cameroon,2,3/21/2020 14:51
24,2,,Bangladesh,3,3/21/2020 14:51
24,0,,Afghanistan,1,3/21/2020 14:51
24,0,,Honduras,0,3/21/2020 14:51
23,0,,DRC,0,3/21/2020 14:51
22,0,,Nigeria,1,3/21/2020 14:51
21,1,,Cuba,0,3/21/2020 14:51
19,1,,Jamaica,2,3/21/2020 14:51
19,0,,Bolivia,0,3/21/2020 14:51
19,0,,Ghana,0,3/21/2020 14:51
18,1,,Paraguay,0,3/21/2020 14:51
18,0,Macau,Macau,10,3/21/2020 14:51
17,1,,Guatemala,0,3/21/2020 14:51
17,0,,Puerto Rico,0,3/21/2020 14:51
17,0,,Rwanda,0,3/21/2020 14:51
16,0,,Togo,0,3/21/2020 14:51
15,0,,French Guiana,0,3/21/2020 14:51
15,0,,French Polynesia,0,3/21/2020 14:51
15,0,,Guam,0,3/21/2020 14:51
14,1,,Mauritius,0,3/21/2020 14:51
14,0,,Channel Islands,0,3/21/2020 14:51
14,0,,Ivory Coast,1,3/21/2020 14:51
14,0,,Kyrgyzstan,0,3/21/2020 14:51
14,0,,Montenegro,0,3/21/2020 14:51
13,0,,Maldives,3,3/21/2020 14:51
11,0,,Monaco,0,3/21/2020 14:51
10,0,,Gibraltar,2,3/21/2020 14:51
10,0,,Mongolia,0,3/21/2020 14:51
9,0,,Ethiopia,0,3/21/2020 14:51
7,0,,Kenya,0,3/21/2020 14:51
7,0,,Mayotte,0,3/21/2020 14:51
7,0,,Seychelles,0,3/21/2020 14:51
6,0,,Barbados,0,3/21/2020 14:51
6,0,,Equatorial Guinea,0,3/21/2020 14:51
6,0,,Tanzania,0,3/21/2020 14:51
6,0,,U.S. Virgin Islands,0,3/21/2020 14:51
5,1,,Guyana,0,3/21/2020 14:51
5,0,,Aruba,1,3/21/2020 14:51
4,1,,Gabon,0,3/21/2020 14:51
4,0,,Bahamas,0,3/21/2020 14:51
4,0,,New Caledonia,0,3/21/2020 14:51
4,0,,Saint Martin,0,3/21/2020 14:51
4,0,,Suriname,0,3/21/2020 14:51
3,1,,Cayman Islands,0,3/21/2020 14:51
3,1,,Curacao,0,3/21/2020 14:51
3,0,,Cabo Verde,0,3/21/2020 14:51
3,0,,CAR,0,3/21/2020 14:51
3,0,,Congo,0,3/21/2020 14:51
3,0,,El Salvador,0,3/21/2020 14:51
3,0,,Liberia,0,3/21/2020 14:51
3,0,,Madagascar,0,3/21/2020 14:51
3,0,,Namibia,0,3/21/2020 14:51
3,0,,St. Barth,0,3/21/2020 14:51
3,0,,Zimbabwe,0,3/21/2020 14:51
2,1,,Sudan,0,3/21/2020 14:51
2,0,,Angola,0,3/21/2020 14:51
2,0,,Benin,0,3/21/2020 14:51
2,0,,Bermuda,0,3/21/2020 14:51
2,0,,Bhutan,0,3/21/2020 14:51
2,0,,Fiji,0,3/21/2020 14:51
2,0,,Greenland,0,3/21/2020 14:51
2,0,,Guinea,0,3/21/2020 14:51
2,0,,Haiti,0,3/21/2020 14:51
2,0,,Isle of Man,0,3/21/2020 14:51
2,0,,Mauritania,0,3/21/2020 14:51
2,0,,Nicaragua,0,3/21/2020 14:51
2,0,,Saint Lucia,0,3/21/2020 14:51
2,0,,Zambia,0,3/21/2020 14:51
1,0,,Nepal,1,3/21/2020 14:51
1,0,,Antigua and Barbuda,0,3/21/2020 14:51
1,0,,Chad,0,3/21/2020 14:51
1,0,,Djibouti,0,3/21/2020 14:51
1,0,,Gambia,0,3/21/2020 14:51
1,0,,Vatican City,0,3/21/2020 14:51
1,0,,Montserrat,0,3/21/2020 14:51
1,0,,Niger,0,3/21/2020 14:51
1,0,,Papua New Guinea,0,3/21/2020 14:51
1,0,,St. Vincent Grenadines,0,3/21/2020 14:51
1,0,,Sint Maarten,0,3/21/2020 14:51
1,0,,Somalia,0,3/21/2020 14:51
1,0,,Eswatini,0,3/21/2020 14:51
1,0,,Timor-Leste,0,3/21/2020 14:51
